"gene","dcv_CRE","dcv_PLA","mean_dcv","dist_origin"
"FABP4",111.225490872003,-28.1714506376078,41.5270201171977,114.737702830174
"FABP3",21.2167874651279,-41.0597154716267,-9.92146400324939,46.2174458938543
"ATP2A1",13.6834209898783,-20.3084696867376,-3.31252434842962,24.4881594041566
"CA2",79.0205800236716,-55.7763923833721,11.6220938201498,96.7225827538811
"MDH1",9.35187936637233,-9.33135041068445,0.0102644778439389,13.2110464449324
"MYH7",72.7567875560489,6.88735760651143,39.8220725812801,73.0820486184945
"PGAM2",21.5158328632394,-14.3744423323201,3.57069526545967,25.8757735375012
"PYGB",8.69963422880435,-29.9385572134431,-10.6194614923194,31.1769280676848
"PRDX6",38.0593022425755,-41.6389288296177,-1.7898132935211,56.411974626578
"IDH2",-5.55524008616994,-10.0585503659299,-7.80689522604992,11.4906539360881
"MYH2",108.538834608091,21.3660182408049,64.952426424448,110.621812286497
"ATP2A2",15.5934281146957,-22.2163753534566,-3.31147361938044,27.1426294638869
"ATP5F1B",-13.4946435255338,1.54899749111886,-5.97282301720745,13.5832542900707
"MDH2",-3.42138194859452,-11.324701598543,-7.37304177356875,11.8302460132581
"ATP5F1A",-30.8426932480878,8.27307516070203,-11.2848090436929,31.9329845052145
"MYH1",56.6581628859342,16.7760087908587,36.7170858383965,59.0896090066606
"PFKM",23.1362546871117,-36.6007022099894,-6.73222376143882,43.3000887205929
"S100A1",43.7357882444826,95.2106638799692,69.473226062226,104.775425028156
"HSPB6",-6.61494503414932,-2.85952964466904,-4.73723733940918,7.20655310072422
"EEF1A1",41.791971780156,-43.8124531106296,-1.01024066523675,60.5483274157468
"FBP2",14.8508268121141,-0.257876042618683,7.29647538474772,14.853065577744
"ARF4",19.0017184564629,-41.0489683191643,-11.0236249313507,45.2336501331303
"SLC25A4",27.1998170682291,-40.5680478162825,-6.68411537402671,48.8425690578343
"TNNC2",63.9764656331086,62.9728184333951,63.4746420332519,89.769504935416
"PGM1",11.9699817806084,-20.8093127916125,-4.41966550550202,24.0064150319714
"YWHAE",40.2689281772444,-23.938045625226,8.1654412760092,46.8467352640445
"GOT1",14.1102869916867,-28.8414180671928,-7.36556553775306,32.108061216996
"CKMT2",14.5834094690572,-29.934965717939,-7.67577812444091,33.298318340066
"MYL6",61.9685887087714,-47.8869529844189,7.04081786217627,78.3151725573584
"ATP2A3",15.2510983999317,-2.35736252898415,6.44686793547375,15.4322117824198
"RPS27A",28.8338551370624,-57.7565642753678,-14.4613545691527,64.5539458047283
"PDLIM3",-11.6542021733481,-8.56450260306384,-10.109352388206,14.4627498469399
"PEBP1",-2.67645904803945,-14.382381278441,-8.52942016324024,14.6292967798963
"TPM2",125.080996651528,25.362436110725,75.2217163811264,127.626442749182
"SOD1",58.9233186854852,-16.3376252306073,21.292846727439,61.1463448056139
"GPI",0.0112402935931186,2.22943164119518,1.12033596739415,2.22945997653295
"TUBB",63.1631594071124,-63.1185262301981,0.0223165884571337,89.29464183119
"PARK7",0.945597093459607,0.664695859912356,0.805146476685982,1.1558436093797
"GOT2",5.06340253632813,-18.6518178409241,-6.794207652298,19.3268816423113
"MYL3",57.8515651825863,21.577447359421,39.7145062710036,61.7445530279685
"MT-CO2",-28.5888910114581,7.96411427072503,-10.3123883703665,29.6774629202396
"PRDX1",35.6461081198182,-27.0619210816973,4.29209351906046,44.7548052919659
"ALDOC",11.7321770368513,-15.7341901723832,-2.00100656776595,19.6267347871402
"CYCS",16.999685114591,-3.01694634568821,6.9913693844514,17.2653195524441
"TPM1",133.266631483353,36.3553884823646,84.8110099828587,138.136560470512
"PPIA",64.5720881736759,-55.0249456787512,4.77357124746234,84.8368977394772
"GPD1",31.3128273929233,-55.5602603911398,-12.1237164991082,63.7764509366135
"CFL1",15.1443611960162,-45.6474805069463,-15.251559655465,48.0941176514077
"VIM",18.982546055143,-60.5292413816449,-20.773347663251,63.4360001653088
"CS",13.1367624281194,-0.0894786339912308,6.52364189706407,13.1370671581898
"DECR1",-17.3844389500835,-9.44917247588751,-13.4168057129855,19.7864998948336
"HSPA8",23.5433283444562,-15.4611805721912,4.04107388613252,28.1662282569175
"HADHA",3.86145163751756,-4.3851504861954,-0.261849424338918,5.84297471631247
"ACO2",2.83873126234911,-24.3831624835283,-10.7722156105896,24.5478513902536
"LGALS1",8.83731535119735,-32.2097953460519,-11.6862399974273,33.4001356112674
"BLVRB",31.5477160094382,-46.5319377884555,-7.49211088950864,56.2181431546868
"ACAT1",12.1694043815475,4.64500326277879,8.40720382216313,13.0257613333291
"ANXA2",49.3371809054769,-44.5276709711896,2.40475496714365,66.459543346447
"CSRP3",-3.6326443535136,-15.7147131488363,-9.67367875117496,16.1291138736548
"LDB3",23.1182272515651,12.6009709723628,17.859599111964,26.3293923344489
"AKR1A1",25.072541881743,-43.721237280547,-9.32434769940202,50.4001879535548
"GSTM2",2.19411521973295,-8.20230054651075,-3.0040926633889,8.49069348479582
"MYBPC1",25.9084889690597,24.80743213444,25.3579605517498,35.8700221600814
"TNNI2",116.372030904171,55.4784787891609,85.9252548466658,128.919785857411
"ANXA6",37.0139226566951,-26.8097422743396,5.10209019117778,45.7033122569067
"CFL2",-3.79691320960208,-13.8055993803772,-8.80125629498963,14.3182095309686
"TTR",38.9514488449262,-26.3818507034591,6.28479907073357,47.0448447086236
"VDAC1",8.39213973853428,-21.7693293479494,-6.68859480470758,23.3309174626841
"TXN",31.6446802389708,-22.7391556182706,4.45276231035006,38.9673579507084
"FLNC",3.80186983080606,1.26812854836557,2.53499918958581,4.00778794668244
"CALM1",53.7464062376323,-45.679203201016,4.03360151830819,70.5355639981727
"TNNT3",115.54957541501,51.1990015986728,83.3742885068413,126.384501198881
"LDHB",62.0120783755131,-31.5225460893243,15.2447661430944,69.5641342676264
"S100A6",26.076050292465,-55.3414405692493,-14.6326951383921,61.1770826628315
"BIN1",-12.3642897685451,-31.9989163770194,-22.1816030727822,34.3046106344909
"ACADVL",18.3602990048062,-10.7272000580776,3.81654947336432,21.2643692742556
"AKR1B1",12.4714158362012,-21.7661251969727,-4.64735468038575,25.085860938978
"PRDX3",-6.48180102963751,-3.43871581755393,-4.96025842359572,7.33747307059491
"HADHB",13.1434823602872,-10.2425666269332,1.45045786667701,16.6631719568138
"CAT",13.8769887349594,-44.0925352930427,-15.1077732790417,46.2246956173689
"S100A4",33.0210681619968,-34.254640474398,-0.616786156200607,47.5791060927957
"UQCRC2",-23.3184571644247,-12.6270471962606,-17.9727521803427,26.5177820608305
"TUBA1B",49.0163280360883,-52.0946550714269,-1.53916351766929,71.5293890729702
"SLC25A6",33.8530618950536,-53.0914366726847,-9.61918738881557,62.9661055460795
"SLC25A5",15.3012112735966,-20.6086538227639,-2.65372127458363,25.6679504212113
"ANXA5",50.7604317795101,-49.3194087679465,0.720511505781811,70.7744693774675
"H2BC4",58.353811378139,24.8991854274239,41.6264984027815,63.4439653340226
"TUBA4A",-3.5795396244683,-34.2389447254553,-18.9092421749618,34.4255492307083
"DCN",45.0405356038238,-69.6624643698739,-12.310964383025,82.9548599514415
"APOBEC2",20.5089959310717,-6.05662954098686,7.22618319504243,21.3846130546585
"HSP90AA1",27.4841977978936,-20.0594185332288,3.71238963233241,34.0258930887196
"EEF1A2",11.8962564483722,-24.9888451503587,-6.54629435099325,27.6760419755796
"ATP5MF",-10.2375893203934,-13.9839027440543,-12.1107460322239,17.3308329588685
"TTN",90.4261953294208,46.0945969285834,68.2603961290021,101.496840678728
"SRL",6.06859848405356,-11.11233614236,-2.52186882915324,12.6614336511099
"HSPA1A",-8.45171524476804,-4.88910270759978,-6.67040897618391,9.76395492943838
"COX5B",-17.0606341576765,-29.238119963019,-23.1493770603478,33.8516306377399
"TNNC1",84.8650121674214,13.0787442787769,48.9718782230992,85.8668960780942
"SELENBP1",38.3906799361435,-48.1754253494661,-4.89237270666132,61.6012655191546
"ECHS1",4.9503980345827,-35.8580146724335,-15.4538083189254,36.1981167597053
"NDUFA4",19.3481732652446,-22.1331745793474,-1.39250065705142,29.3977758625002
"ATP5MG",-5.19928531563999,-24.2333604594202,-14.7163228875301,24.7848406682315
"PFN1",31.0887614561402,-30.2818323111543,0.40346457249294,43.399314015289
"ATP5F1C",-19.6718954793148,-16.8803362183979,-18.2761158488564,25.9215976088521
"ANKRD2",16.218364531679,7.84281693140755,12.0305907315433,18.0151360111989
"UQCRC1",-4.64308013554043,-22.5986194169147,-13.6208497762275,23.0706695328853
"HADH",10.5100972650432,2.61357255191424,6.56183490847871,10.830184947857
"PDLIM5",49.8789755539353,53.9609480930212,51.9199618234782,73.4826246224766
"YWHAG",-1.37056274334681,-12.4089237404733,-6.88974324191006,12.4843834701731
"PLIN1",38.016948116242,9.80324364722692,23.9100958817344,39.2605645664951
"COX7A1",-18.0740429641178,-23.415663564485,-20.7448532643014,29.5797959633586
"DBI",11.402477884239,-11.7460749003823,-0.17179850807168,16.3703016913541
"SOD2",6.13510151584892,14.1191204134139,10.1271109646314,15.3944480855357
"TPM3",70.8332234954354,23.7440101870423,47.2886168412389,74.7069178223588
"TUBB4B",17.8522514320108,-27.3125223469867,-4.73013545748798,32.6293848876496
"TRIM72",1.37374808400093,-14.3158481819906,-6.47105004899486,14.3816095402462
"COX4I1",-16.0676474143773,-17.3684238291539,-16.7180356217656,23.6607573788725
"UGP2",23.1940236717083,-11.7370704905234,5.72847659059245,25.994644790481
"ATP5PO",-22.9685703363643,-0.909938671018864,-11.9392545036916,22.9865876476159
"ANXA1",22.3784034279392,-39.9559483751977,-8.78877247362924,45.7959687149978
"LUM",19.8555880504806,-58.5663334012552,-19.3553726753873,61.8405998102975
"CASQ2",1.25327647932488,-15.1131021852947,-6.9299128529849,15.1649780612036
"QDPR",8.31985557854878,5.0939713296591,6.70691345410394,9.75543647179859
"CMBL",23.07785133569,-27.7004486128254,-2.31129863856772,36.0541547623015
"MYOM2",55.1361646749452,35.174865761838,45.1555152183916,65.4008244323112
"HBG2",-38.4583334743103,104.852854607334,33.197260566512,111.68332253711
"AHNAK",41.880039386519,-40.3497968188703,0.765121283824385,58.1553419931522
"GLO1",-10.5191920904945,-10.187709600103,-10.3534508452988,14.6438666045807
"MIF",-5.31330560302219,-13.441796797988,-9.3775512005051,14.4538270914491
"VDAC3",-2.15441909129813,-35.3875176783755,-18.7709683848368,35.4530383614478
"GSTP1",-4.14164766797786,-0.676706547706427,-2.40917710784214,4.19656730642738
"ECH1",18.2186854524378,-0.192790612091692,9.01294742017304,18.2197054815652
"GSN",26.2191151951346,-64.1054150828777,-18.9431499438715,69.2599902148692
"SLC25A3",-23.2818922035702,11.8055281232828,-5.7381820401437,26.1039651939755
"ATP5PD",2.10443011905014,-29.2651231178584,-13.5803464994041,29.3406894470695
"ADSS1",20.4479882060353,-28.8843801908247,-4.21819599239469,35.3896544301052
"CAVIN1",47.0253503425229,-43.4853245982441,1.77001287213936,64.0496450439163
"MT-ATP6",-11.4989937383396,18.9242109224366,3.71260859204848,22.1439069730534
"TNNI1",75.4339019050851,30.3814262794699,52.9076640922775,81.3222270932176
"HSPB7",0.00763353707904457,-14.265636498087,-7.12900148050399,14.2656385404384
"CSTB",31.8005791396799,-26.0477503346518,2.87641440251404,41.1067163747653
"RTN2",1.06199615589808,-15.3261473977908,-7.13207562094638,15.3628978351727
"LCP1",57.7759387250683,-67.9572260790059,-5.0906436769688,89.1977784023569
"ACTN2",91.5659351090527,10.0627086351645,50.8143218721086,92.1172002259701
"NNT",-3.18614747768508,-22.7282103317354,-12.9571789047102,22.9504483754275
"TNNT1",75.5602180062051,13.1913069655623,44.3757624858837,76.7030450803938
"PRDX5",7.6282294725612,-15.8007030478887,-4.08623678766377,17.5457146247627
"PADI2",-2.06536897777527,-32.6631502735495,-17.3642596256624,32.7283842376436
"UQCR10",25.7325609667365,2.18885399736487,13.9607074820507,25.8254869407837
"ETFA",12.3065044632661,1.83069704657382,7.06860075491995,12.4419252441381
"ACSL1",34.8882893010691,-56.8045932022814,-10.9581519506061,66.662992276313
"GLRX",-18.8338828266073,27.4123982615807,4.2892577174867,33.2589043833059
"FH",3.25426606779087,-8.10106458505085,-2.42339925862999,8.73026317192902
"HINT1",1.35717848451011,6.67665747466587,4.01691797958799,6.81319957676486
"MYH3",24.5243075655642,-37.803642530344,-6.63966748238989,45.0617026989929
"NIPSNAP2",-1.24860357390029,-21.0051032251851,-11.1268533995427,21.0421807896767
"FTH1",24.2074743570262,13.7045902361209,18.9560322965736,27.8175773259653
"VDAC2",-12.9433517526796,-13.731452937316,-13.3374023449978,18.8701657216707
"ACYP2",-9.88638243720624,-27.0374415632822,-18.4619120002442,28.788258092191
"COX6C",-21.6935461833134,-25.8743190032335,-23.7839325932735,33.7652236759753
"COX5A",-14.2532776464384,-22.2952293397944,-18.2742534931164,26.4619193366712
"UQCRFS1",4.55029268973924,-27.2172243680666,-11.3334658391637,27.5949717496498
"CYB5R3",49.6672633864533,-62.3776291209565,-6.35518286725161,79.7358493216879
"HSP90AB1",1.90537325744109,0.866439086619607,1.38590617203035,2.09312301143384
"PCMT1",-0.110749528363652,-9.29389228722939,-4.70232090779652,9.29455213039632
"PSAP",42.6081584931876,-18.0393791339852,12.2843896796012,46.269583634611
"ECI1",-7.73421872489685,-21.1837604327042,-14.4589895788005,22.5514931956788
"CYB5R1",11.8818570651389,-22.5922905677932,-5.35521675132715,25.5262633461302
"AAMDC",16.606132712075,-25.3179241564835,-4.35589572220423,30.2780601631693
"PITPNA",13.8362866908472,-27.3700591950436,-6.76688625209819,30.6685990832889
"ATP5ME",-3.80639676729943,-9.85577982090656,-6.83108829410299,10.5652757762539
"UQCRB",-23.3834923964978,-27.1122497071828,-25.2478710518403,35.8030976431049
"PHPT1",-14.1154794869988,-36.263572037359,-25.1895257621789,38.9139231902492
"VBP1",-16.2033788212056,-26.9169335360637,-21.5601561786347,31.4176828586764
"CP",17.1858387773068,-12.6102805309612,2.28777912317277,21.316008762175
"C1QBP",-10.8509524165388,12.8280071217952,0.988527352628209,16.8018134456617
"ADH1B",21.8289204200949,-49.1794894700801,-13.6752845249926,53.8063560487472
"AGL",14.8222098794558,-27.8944069061603,-6.53609851335225,31.5879065839615
"ESD",0.631888009700873,-1.18724823968683,-0.277680114992981,1.34493153708403
"LMCD1",14.1217871538933,-30.3817559502452,-8.12998439817594,33.5033724726351
"EIF5A",-0.035703698029792,-10.1352549374866,-5.08547931775819,10.1353178244148
"ATP5F1D",-14.8067131356923,-15.3923598045944,-15.0995364701434,21.3579843205481
"CD36",70.7759918366599,-91.0544406440694,-10.1392244037048,115.326285735158
"PLIN4",44.92624994737,-31.9971996654284,6.46452514097081,55.1560397487243
"TPT1",0.450884400584897,-19.7301908467213,-9.6396532230682,19.7353420945961
"CYC1",0.32389599696296,-12.3134306576518,-5.99476733034442,12.3176898474368
"KLHL41",17.8113496798554,14.9513017009154,16.3813256903854,23.2547973538769
"CISD1",-23.4218315404852,-12.1396138355388,-17.780722688012,26.3809100826122
"SDHA",9.94041403150967,-0.715233497906425,4.61259026680162,9.96611208417614
"UQCRH",44.1787663862573,-12.6755509524206,15.7516077169183,45.9612118134292
"NPEPPS",5.40908947288295,-20.9403190579783,-7.76561479254767,21.6276492290675
"MACROD1",9.52042082050166,-32.6192024953958,-11.549390837447,33.9801527959348
"NDRG2",2.95976741048173,-27.2734442878652,-12.1568384386918,27.4335740735224
"RAB1B",8.50532006832568,-50.2523738932878,-20.8735269124811,50.9670633976047
"EHD2",53.5025351307145,-47.9075560038974,2.79748956340854,71.8168168862969
"ADIRF",51.7677724739477,-23.4547116301543,14.1565304218967,56.8333156218086
"NUTF2",11.8759763850823,-8.53741224739022,1.66928206884602,14.6262169743553
"FLNB",4.60889590394623,-18.1196617136223,-6.75538290483804,18.6966323724226
"VCL",30.8925173624863,-28.8849053565865,1.00380600294992,42.2928526639014
"CAV1",45.8986721812962,-33.8809402739838,6.00886595365624,57.049156188811
"NEB",105.49815126394,44.535196463655,75.0166738637977,114.513071935765
"PYGL",-6.92477416567266,-27.2982031195609,-17.1114886426168,28.1628192978326
"CRAT",20.3944215057606,-15.0926145233876,2.65090349118646,25.3716267059525
"ST13",9.46598843008573,-5.3963719912335,2.03480821942611,10.8961354445641
"AKR1C1",-11.87474822508,-70.9570013478089,-41.4158747864444,71.9437675249357
"UBE2N",2.87727150373462,-2.70248083993243,0.087395331901094,3.94741611644948
"HSP90B1",42.3119090537071,-44.9470333134828,-1.31756212988783,61.7295184774069
"NME2",14.9380859157118,-28.5254456622487,-6.79367987326843,32.2001158546843
"RTN4",3.40759977228927,4.04137177296809,3.72448577262868,5.28624838760431
"DLST",-1.53875433352952,-15.8091955769428,-8.67397495523615,15.8839047368392
"SYPL2",-13.6378468773083,-13.2423280911161,-13.4400874842122,19.009211470276
"RAN",13.4519960120282,-17.3265527581551,-1.93727837306345,21.9354878493448
"GYG1",-4.09622895024981,-19.9584102243454,-12.0273195872976,20.3744258887489
"RNH1",21.3266952045821,-13.3906624604298,3.96801637207614,25.182092237904
"ADH5",16.1409026280526,-14.3039684845916,0.918467071730527,21.5669249559705
"ACAA2",14.6938619460384,-1.89434444571958,6.39975875015943,14.8154689351456
"YWHAZ",26.6259002462427,-53.4163326517348,-13.3952162027461,59.6845303063001
"HSPA2",25.7223657473577,12.6811341350946,19.2017499412261,28.6784110890597
"HSPD1",8.70931076487769,-13.0008808163688,-2.14578502574554,15.6484822267413
"CLU",-6.3815209800812,-3.81712463203776,-5.09932280605948,7.43601038701036
"ATP5PB",6.17531394905399,-29.2723431663866,-11.5485146086663,29.9166270963169
"FLNA",23.9021080065066,-31.9846586720041,-4.04127533274875,39.9290515479558
"KRT1",28.8917814186336,-103.664596498709,-37.3864075400377,107.615443133327
"ARL6IP5",-25.1745527312051,-24.5747467402234,-24.8746497357143,35.1806236806903
"PDHB",-17.4496144485099,-24.9169304135838,-21.1832724310469,30.4194422308665
"ACTN1",81.2501800753846,52.9633533799108,67.1067667276477,96.9881877525698
"COX6B1",25.5325992236132,-27.2514590906461,-0.85942993351644,37.3437497539121
"S100A9",67.9455444021097,-27.930050425714,20.0077469881979,73.4621312029674
"TUFM",-6.95661620165001,8.12180620887463,0.582595003612306,10.6938414553225
"S100A8",52.2381993238069,-15.2261646509192,18.5060173364438,54.4119982960622
"HAGH",-1.18996770535527,-19.4039586354604,-10.2969631704078,19.4404123893102
"TAGLN",43.4549356302901,-32.3619839564788,5.54647583690564,54.1814491891094
"NDUFS1",-12.1691875704321,-24.0777373643971,-18.1234624674146,26.9782609282593
"DLD",-16.6710333319775,-8.1474427513914,-12.4092380416844,18.5554352075909
"OGDH",0.373296516587651,-13.6619766404318,-6.64434006192207,13.6670756203732
"COQ9",5.94549126469975,-31.3877097465683,-12.7211092409343,31.9458477663912
"DLAT",-24.3684658579334,-15.431636006827,-19.9000509323802,28.8436737971511
"COQ8A",20.1860326137983,-15.7105451877064,2.23774371304595,25.5792326464321
"SLC25A12",-5.27895284995627,-30.0988956342646,-17.6889242421104,30.5583190243576
"FKBP3",18.7226275034933,-12.741750489929,2.99043850678212,22.6470524833182
"EEF2",-10.4046886203906,-6.47779608328879,-8.44124235183972,12.2564018938658
"ACTN4",32.1078017631434,43.4007007371148,37.7542512501291,53.986403459889
"PDHA1",-3.24415918960906,-23.9611360807706,-13.6026476351898,24.1797562255853
"MSN",27.7199860234512,-53.7778087440686,-13.0289113603087,60.5016556670472
"GSTO1",26.8883201274997,-6.10108766876898,10.3936162293653,27.5718158636842
"BPGM",0.970158194432344,-22.4529966240703,-10.741419214819,22.4739463451067
"GPD1L",15.995802877606,-27.3257041916591,-5.66495065702652,31.6632250295083
"SUCLA2",4.53753445242408,-24.8684058617582,-10.1654357046671,25.2789799836162
"UBA1",9.21143980041022,-0.505541015019556,4.35294939269533,9.22530188744241
"ACADM",6.85766444953645,-21.4584934360618,-7.30041449326267,22.5276386300904
"COMP",25.5703482376942,-26.974139896776,-0.701895829540923,37.1678211920983
"SDHB",1.98001660787353,-17.6233509077875,-7.82166714995696,17.7342313897859
"ALDH9A1",11.7004411417925,0.671710153555058,6.18607564767376,11.7197063718738
"FBP1",17.8059910286091,-70.7730705608235,-26.4835397661072,72.9786327161465
"PRELP",11.0033197166543,-58.2272760810011,-23.6119781821734,59.2578157258604
"GAMT",19.0567401968544,-20.7970386521163,-0.870149227630929,28.2077323375706
"SAR1A",39.7578740723591,-36.7249552606025,1.51645940587829,54.1240324592211
"AOC3",2.04187224207162,-21.9925816733261,-9.97535471562722,22.0871657509709
"GSTM3",13.7963948086032,-22.6643563287635,-4.43398076008016,26.533253805593
"P4HB",13.4886158529116,-12.6831398984146,0.402737977248504,18.5149883961664
"FTL",20.2879964245372,-36.0374455960746,-7.87472458576869,41.355776912205
"LRRC20",17.8238339924226,1.51309852017,9.6684662562963,17.8879435744073
"COX7C",0.0197946494240497,-45.4917984670115,-22.7360019087937,45.4918027735914
"EHD1",53.2373968702151,-47.4370609902236,2.90016793999579,71.3056462063628
"SERPING1",20.4885878850453,0.995698328527979,10.7421431067866,20.5127679430314
"SNCA",-12.3205002447768,28.7740528998209,8.22677632752203,31.3008122348804
"RAP1B",16.1870741959406,-52.5196480124806,-18.16628690827,54.9575727118633
"YWHAB",36.8259794664887,-24.3297765272333,6.24810146962769,44.1371814860369
"H3-3A",85.5750527659498,38.5052688108411,62.0401607883955,93.8389331892164
"PPP3CA",2.391585582018,0.82848386709594,1.61003472455697,2.53102096280426
"NDUFB10",-17.2733290663762,-32.8986741651219,-25.086001615749,37.1576460349438
"S100A10",41.3888806713517,-42.1973562173115,-0.40423777297989,59.1071595913563
"ARHGDIA",16.8788113468841,-28.4420601567405,-5.78162440492822,33.0733285056607
"GPT",18.0087350313143,-25.9995649015718,-3.99541493512878,31.627391806773
"REEP5",-3.48507047402555,-11.4675558065308,-7.47631314027816,11.9854308385148
"ACADS",19.6989208040456,-8.85604990943965,5.42143544730297,21.5980809527732
"DDB1",2.51320723241212,-6.11529276809835,-1.80104276784311,6.61158197654726
"ALDH2",48.7324889176809,-39.9555627072492,4.38846310521587,63.0182709011031
"CTSD",30.5118452807663,-70.5593908153679,-20.0237727673008,76.873924933447
"ALDH1A1",7.92802870744138,-21.1807029114722,-6.6263371020154,22.6158310705148
"ACOT2",4.14183640917524,6.61523777166847,5.37853709042186,7.8048817810444
"GDI2",5.67481636693926,-11.6967716394689,-3.0109776362648,13.0006925809499
"PSMC1",-12.4271201870294,-34.3726342237703,-23.3998772053998,36.5501203776948
"GSTM1",4.25716165609563,40.8509478663646,22.5540547612301,41.0721726591931
"S100B",-34.6986647829019,-47.8628446915566,-41.2807547372293,59.1172499333677
"UQCRQ",-9.55524776761593,-33.1655685518775,-21.3604081597467,34.5146012184672
"FKBP1A",-4.15767893530686,-11.5944407059653,-7.8760598206361,12.3173596770266
"OLA1",4.4141142137941,-0.762568456951909,1.8257728784211,4.47949940774158
"PHB2",-11.8419434116131,9.33999628766016,-1.25097356197645,15.0820142692331
"ANXA7",-0.666546878984278,-1.42446460571531,-1.04550574234979,1.57269963909812
"GRHPR",-2.78379551648487,-5.28152616422147,-4.03266084035317,5.97026264924393
"NDUFV2",-16.7190933245128,-23.6314247982259,-20.1752590613693,28.9477515463286
"PCBP1",-7.31076596562362,-6.39969860803413,-6.85523228682888,9.7161433335349
"CES1",23.9733644600143,-38.2702789944439,-7.14845726721481,45.1590130300171
"WDR1",-6.33911610189122,-0.791682276024048,-3.56539918895763,6.38836080535744
"ETFB",13.9858414622119,-9.98184954020993,2.00199596100097,17.1825807621997
"DUSP3",16.0796957997772,-15.1184324761017,0.480631661837729,22.070877135896
"AMPD1",4.27613946953793,-35.6066874810239,-15.665274005743,35.8625370286912
"PFN2",-8.52526830157072,-13.1512309525889,-10.8382496270798,15.6727494455217
"EIF4A1",6.91400171796378,1.94624240201238,4.43012205998808,7.18270695792311
"APOD",21.9290802939965,-34.6311054667212,-6.35101258636234,40.9902186916307
"HSPB2",-4.82282811461499,-24.7068324045537,-14.7648302595843,25.1731451846968
"MYO6",-24.4650792308563,-47.8161820449903,-36.1406306379233,53.7115198735963
"SLC25A13",1.70462390320994,-40.1096587544225,-19.2025174256063,40.1458648935058
"PLN",1.61694754744104,-35.4503913939725,-16.9167219232657,35.4872479822966
"PFKL",15.9609128836245,-30.2078066948432,-7.12344690560934,34.1652209914068
"STOM",-6.01773002021785,-16.5395596795384,-11.2786448498781,17.6002871848514
"PPP3R1",10.5870743198305,0.871969919925995,5.72952211987827,10.6229221118707
"HSPA9",1.61934629923892,-0.66379094661665,0.477777676311135,1.75011452701502
"UBE2D3",-0.245315842062126,5.30131793138153,2.5280010446597,5.30699083021198
"PRKAR1A",-6.58017521213959,-21.8724829889595,-14.2263291005495,22.8408453855101
"DEFA3",73.5826804701781,-33.7043296949266,19.9391753876258,80.9344963866499
"ARF1",12.2841226246231,-29.583604785226,-8.64974108030144,32.0326293136424
"SUCLG1",-2.79173944161441,-22.9469476526809,-12.8693435471476,23.1161462117876
"TALDO1",9.83759400424373,-35.0825864266202,-12.6224962111883,36.4357808503346
"HSDL2",29.3727366959058,-15.2726636063083,7.05003654479871,33.1060706614129
"FABP5",9.99517073569905,-28.7922499940067,-9.39853962915384,30.4778132049062
"CZIB",5.38659643092301,-3.97809887000027,0.704248780461368,6.69631926726391
"S100A13",0.735761111975087,-0.300595200122288,0.2175829559264,0.794796759072013
"SMPX",9.6171892487028,38.626988641076,24.1220889448894,39.806212838239
"PCBD2",20.6901389344907,-18.5335904895378,1.07827422247645,27.7772537440694
"PREP",25.9231568391336,-32.6110786498614,-3.34396090536392,41.6592428065341
"SKP1",13.5300139238009,-4.9532733011039,4.2883703113485,14.4081988178146
