"gene","cv_t1","cv_t2","delta_cv","group"
"SERPINB9",58.8002377747165,15.2090379680396,-43.5911998066769,"CR (pooled)"
"TNPO1",33.3399659056932,48.2458543233771,14.9058884176839,"CR (pooled)"
"EIF4B",34.010831507778,57.0231548130278,23.0123233052498,"CR (pooled)"
"POC1B",42.1913774614702,7.24629707779275,-34.9450803836774,"CR (pooled)"
"MAPKAPK2",36.6615352380493,14.3409990978808,-22.3205361401684,"CR (pooled)"
"RIC8A",31.2367049284283,36.3926695370784,5.1559646086501,"CR (pooled)"
"MYPN",37.5521867347101,50.3817089948128,12.8295222601027,"CR (pooled)"
"RPL36AL",50.1491769101374,67.4432637168984,17.2940868067609,"CR (pooled)"
"PYCARD",41.8025877813642,27.4217140560621,-14.3808737253021,"CR (pooled)"
"SDCBP",33.0011779352811,40.7652520816086,7.76407414632752,"CR (pooled)"
"MFN2",36.9561787991809,22.2326863558805,-14.7234924433004,"CR (pooled)"
"DUSP23",17.7098233393929,29.9934793610384,12.2836560216456,"CR (pooled)"
"EIF4G2",33.9850355428031,37.6173339830012,3.63229844019811,"CR (pooled)"
"BASP1",75.8921351948514,77.2100488035144,1.31791360866299,"CR (pooled)"
"NGLY1",35.1903941100346,67.8931493803206,32.702755270286,"CR (pooled)"
"MRPL24",32.0604143476126,55.8303437773478,23.7699294297352,"CR (pooled)"
"NUDC",30.9936393377149,28.8369150178661,-2.15672431984878,"CR (pooled)"
"MRPL45",6.12166176176433,38.1308247037264,32.0091629419621,"CR (pooled)"
"CYTH1",33.3816850243484,18.1112528766488,-15.2704321476996,"CR (pooled)"
"PRKRA",31.7444859649914,48.1082490354968,16.3637630705054,"CR (pooled)"
"LCMT1",30.3647846349786,37.459682389528,7.09489775454942,"CR (pooled)"
"MRC2",53.8175273225974,45.7514620811913,-8.06606524140606,"CR (pooled)"
"PPP2R3A",38.1984129546925,31.6414379943567,-6.55697496033582,"CR (pooled)"
"JAGN1",24.7742230130998,42.3925998444878,17.618376831388,"CR (pooled)"
"HSCB",39.8586415260929,47.5850097470019,7.72636822090896,"CR (pooled)"
"NUDT5",32.5350523331759,56.1697209985338,23.634668665358,"CR (pooled)"
"HYOU1",47.1766036407901,49.2148425239805,2.03823888319042,"CR (pooled)"
"MTX1",34.3017292951128,28.6261353992534,-5.6755938958594,"CR (pooled)"
"U2AF2",60.8567163159987,17.7712902965377,-43.0854260194609,"CR (pooled)"
"ACOT1",52.2206985008891,70.3898441662605,18.1691456653714,"CR (pooled)"
"SEC13",30.4523085429529,26.6533590467062,-3.79894949624671,"CR (pooled)"
"CLASP2",16.6402427972825,21.6173248155011,4.97708201821857,"CR (pooled)"
"ATP2B4",63.8415220446703,46.9934896267639,-16.8480324179064,"CR (pooled)"
"HLA-B",34.7589418159508,43.4422230180532,8.68328120210236,"CR (pooled)"
"SNX1",72.6859619562982,59.3938788587022,-13.292083097596,"CR (pooled)"
"RBP1",54.2982603260095,55.1639757099117,0.865715383902177,"CR (pooled)"
"PCYT2",33.2758185032244,20.8527235974212,-12.4230949058031,"CR (pooled)"
"LSS",32.51144972451,20.8846033150793,-11.6268464094306,"CR (pooled)"
"ABLIM2",42.2219551403461,87.0650071431203,44.8430520027742,"CR (pooled)"
"GAA",32.4119834575286,24.9977901491443,-7.4141933083843,"CR (pooled)"
"PFDN4",35.3322599344408,21.3854927171357,-13.9467672173051,"CR (pooled)"
"FUBP1",30.0148864230138,15.5585324392022,-14.4563539838116,"CR (pooled)"
"NES",82.8152890614072,18.3671447808477,-64.4481442805595,"CR (pooled)"
"GNAQ",39.7356177150787,35.0992328233477,-4.63638489173105,"CR (pooled)"
"SAE1",29.9072890569612,14.2298651429274,-15.6774239140339,"CR (pooled)"
"ACSL4",52.5844833954727,28.1840322245097,-24.400451170963,"CR (pooled)"
"TMED7",34.0500158421598,27.612987282462,-6.43702855969775,"CR (pooled)"
"RRAGC",19.3289284206703,36.2974957750493,16.968567354379,"CR (pooled)"
"CBX3",39.052902638991,39.2048077231899,0.151905084198937,"CR (pooled)"
"TRAPPC3",20.3085460104459,17.1886545498101,-3.11989146063576,"CR (pooled)"
"RANGAP1",43.0021217567373,50.2097462139419,7.20762445720463,"CR (pooled)"
"HTRA2",50.0287889826494,42.0471467102724,-7.98164227237699,"CR (pooled)"
"ARPC1A",41.7975061142272,34.3479516711414,-7.44955444308575,"CR (pooled)"
"SCO1",46.5971032952016,34.1047992906329,-12.4923040045686,"CR (pooled)"
"APIP",26.8323196801639,36.0350891951905,9.20276951502661,"CR (pooled)"
"NPTN",83.6521688861515,25.100335841952,-58.5518330441994,"CR (pooled)"
"RUVBL1",48.5621488038427,46.3277646248176,-2.23438417902504,"CR (pooled)"
"RPS23",41.880773383357,44.912135603472,3.031362220115,"CR (pooled)"
"OSTF1",60.514951698906,48.7220618069306,-11.7928898919754,"CR (pooled)"
"NOMO2",33.0977170416172,20.7786995105421,-12.3190175310751,"CR (pooled)"
"GRSF1",24.3104319751036,60.1183552560864,35.8079232809828,"CR (pooled)"
"CPTP",26.7245079652574,27.5090576263343,0.784549661076827,"CR (pooled)"
"KDSR",50.8683731571886,55.6931816090148,4.82480845182619,"CR (pooled)"
"SLC37A4",23.8767677648048,49.3595732875519,25.4828055227471,"CR (pooled)"
"HSPA1L",54.7509604981311,32.2834711238189,-22.4674893743122,"CR (pooled)"
"THOP1",31.668147425701,28.6893918407251,-2.97875558497583,"CR (pooled)"
"MXRA7",133.59669110973,35.2801972529302,-98.3164938568001,"CR (pooled)"
"CLPP",34.2585392531369,22.189971333616,-12.0685679195209,"CR (pooled)"
"SNRPD2",30.4512660782426,36.3565168594443,5.90525078120169,"CR (pooled)"
"UFL1",27.0120111154659,32.3167097213657,5.30469860589977,"CR (pooled)"
"TOMM5",39.8296386556825,45.0779967236105,5.24835806792799,"CR (pooled)"
"PEBP4",40.5941486343567,37.9038708566636,-2.69027777769309,"CR (pooled)"
"MOB2",30.5977484054501,34.3113067607497,3.71355835529965,"CR (pooled)"
"MAVS",24.2801056815655,23.6990250672567,-0.581080614308835,"CR (pooled)"
"PXN",83.70411184637,39.6711355986966,-44.0329762476734,"CR (pooled)"
"TIMM10",43.1913738973159,55.6600118449448,12.4686379476289,"CR (pooled)"
"PCNA",32.4543006798808,46.3218479975856,13.8675473177048,"CR (pooled)"
"FGGY",40.0461734947808,30.6989770492249,-9.34719644555594,"CR (pooled)"
"FKBP5",22.619668267345,77.4968862059574,54.8772179386123,"CR (pooled)"
"TRIM25",36.1190003902978,39.2170475485793,3.09804715828147,"CR (pooled)"
"ROMO1",54.9445955791995,51.6178451522343,-3.32675042696513,"CR (pooled)"
"CARS1",31.9083824998082,34.9871046942341,3.07872219442589,"CR (pooled)"
"RAP1A",51.6000472189369,88.4295753556824,36.8295281367454,"CR (pooled)"
"TPPP",49.107528334655,37.3998830762796,-11.7076452583754,"CR (pooled)"
"LSM8",29.3764121243525,38.7627069506175,9.38629482626498,"CR (pooled)"
"DHRS4",35.6580266829744,39.4460493438123,3.78802266083788,"CR (pooled)"
"TSTD1",34.2978110289133,49.5774205120748,15.2796094831616,"CR (pooled)"
"COPG1",38.7529189358123,42.3948621866128,3.64194325080051,"CR (pooled)"
"PAK1",12.3193586271905,30.5577826834359,18.2384240562454,"CR (pooled)"
"TMOD3",51.551933066495,51.604280472031,0.0523474055360538,"CR (pooled)"
"RABGGTA",23.9526928411718,23.2068958914998,-0.745796949671956,"CR (pooled)"
"DUSP28",34.0712769105029,76.1976725261054,42.1263956156024,"CR (pooled)"
"MARCKS",76.3919283412242,60.3901266581262,-16.001801683098,"CR (pooled)"
"NMT1",39.0672721727564,39.9551519539146,0.887879781158176,"CR (pooled)"
"PPID",28.5343512782076,34.2125783988571,5.67822712064948,"CR (pooled)"
"CNPY2",52.9191336619057,42.8289123973297,-10.090221264576,"CR (pooled)"
"FCGRT",60.5332079139539,72.3009938713139,11.76778595736,"CR (pooled)"
"HDGFL2",42.2508897386069,27.9596447619596,-14.2912449766473,"CR (pooled)"
"PTGFRN",36.7235444808882,60.9144218152086,24.1908773343204,"CR (pooled)"
"NUBPL",45.119009357048,41.1622251355481,-3.95678422149991,"CR (pooled)"
"LGMN",60.6413153420353,52.288615613509,-8.35269972852628,"CR (pooled)"
"RPA2",31.794411939692,40.1235931362626,8.32918119657066,"CR (pooled)"
"IGFBP5",48.4163873760886,28.7081880245576,-19.708199351531,"CR (pooled)"
"CD276",32.494335550442,42.3594877767777,9.86515222633577,"CR (pooled)"
"SLC25A46",55.16315219179,33.6542152338053,-21.5089369579848,"CR (pooled)"
"SNRNP70",72.3108178571727,47.1778213959426,-25.1329964612301,"CR (pooled)"
"PDPR",43.5513272544437,26.7076421068216,-16.8436851476222,"CR (pooled)"
"UBE2O",44.1741017703086,56.7076469719843,12.5335452016758,"CR (pooled)"
"PELO",13.404700836323,37.7206097611915,24.3159089248685,"CR (pooled)"
"S100A16",51.7047563184633,39.4122622198645,-12.2924940985989,"CR (pooled)"
"LUC7L2",26.0467450995858,26.3546019020211,0.307856802435303,"CR (pooled)"
"LYRM7",47.0841067393859,40.2587559145656,-6.82535082482028,"CR (pooled)"
"HDDC2",46.4454030805611,68.1416492522691,21.696246171708,"CR (pooled)"
"WBP2",39.8073413821224,55.6401766564735,15.8328352743511,"CR (pooled)"
"MAGT1",42.5924852727135,34.4640721242743,-8.12841314843921,"CR (pooled)"
"OSBPL11",23.7253710184401,58.4884837332752,34.7631127148351,"CR (pooled)"
"MCCC2",39.1032958076451,46.2201206299416,7.11682482229649,"CR (pooled)"
"LSM4",34.7114188215305,46.3690956615013,11.6576768399709,"CR (pooled)"
"CBFB",36.504375637487,34.8232873443679,-1.68108829311913,"CR (pooled)"
"TRMT10C",41.8975635330885,35.462532144751,-6.43503138833742,"CR (pooled)"
"POR",45.2458576987159,86.8243436861907,41.5784859874748,"CR (pooled)"
"EPS15L1",20.3444986231457,27.1204445505705,6.77594592742473,"CR (pooled)"
"SNF8",28.7458033369244,29.1047530572282,0.358949720303801,"CR (pooled)"
"ABHD5",117.397998230901,93.097925956245,-24.3000722746563,"CR (pooled)"
"MTARC2",50.3417119201508,24.7474709302569,-25.5942409898939,"CR (pooled)"
"COL18A1",56.1222493405507,25.9411026751567,-30.181146665394,"CR (pooled)"
"RBM3",60.5175442686734,70.4146041264884,9.89705985781504,"CR (pooled)"
"JPT1",41.7507693765999,45.3803470516702,3.62957767507029,"CR (pooled)"
"CD34",52.4059343022511,22.8767271640468,-29.5292071382044,"CR (pooled)"
"ISYNA1",41.6079509289211,36.632680796842,-4.97527013207914,"CR (pooled)"
"EIF4EBP1",28.2927709148982,35.8392922462394,7.54652133134122,"CR (pooled)"
"ACACB",54.2560375340957,62.8808307439068,8.62479320981104,"CR (pooled)"
"IRGQ",30.969950429727,45.3648767940425,14.3949263643155,"CR (pooled)"
"RPL18A",24.3261762524513,46.5316279412654,22.2054516888142,"CR (pooled)"
"SND1",31.1106781870933,41.4699090404395,10.3592308533462,"CR (pooled)"
"DNAJB4",45.6122328610662,53.8585787465423,8.2463458854761,"CR (pooled)"
"HLA-DRB1",70.5601508233475,56.6057959446056,-13.9543548787419,"CR (pooled)"
"TRIM28",48.3345528077207,26.9173726465461,-21.4171801611746,"CR (pooled)"
"HLA-C",46.5530619651802,30.360059999068,-16.1930019661122,"CR (pooled)"
"TUBB2B",146.278205863359,58.3826651140704,-87.8955407492884,"CR (pooled)"
"APPL1",30.8516231113247,29.4712560208256,-1.38036709049904,"CR (pooled)"
"SYNE2",42.3403212322317,36.0048607688038,-6.33546046342786,"CR (pooled)"
"BTD",73.4728376752459,45.3830722068648,-28.0897654683811,"CR (pooled)"
"SZRD1",42.9902075411964,18.4411879977524,-24.549019543444,"CR (pooled)"
"RPL10",35.3076257820991,26.0289040383855,-9.27872174371366,"CR (pooled)"
"SMYD5",22.3225051725205,44.0674906132434,21.7449854407229,"CR (pooled)"
"ABHD11",71.9500152962901,52.6244095140227,-19.3256057822674,"CR (pooled)"
"OSTC",29.0152745210672,43.3787324914246,14.3634579703574,"CR (pooled)"
"MAPRE3",33.7157261839464,29.7029195350833,-4.01280664886307,"CR (pooled)"
"TBCEL",43.0919424110044,26.1727966435259,-16.9191457674784,"CR (pooled)"
"SLC27A1",30.1504025774606,26.7287603400297,-3.4216422374309,"CR (pooled)"
"SPG7",38.0484807677494,25.1471683725683,-12.9013123951812,"CR (pooled)"
"LMOD3",19.1442908120552,47.6619260341631,28.5176352221079,"CR (pooled)"
"UGGT1",19.9528282173628,22.1032769558681,2.15044873850524,"CR (pooled)"
"EIF3I",32.8015818524337,23.5831098127089,-9.21847203972479,"CR (pooled)"
"UBE2B",28.5303310498057,51.3756627356059,22.8453316858002,"CR (pooled)"
"SH3GLB2",29.6779999460051,8.3622494329723,-21.3157505130328,"CR (pooled)"
"ABCF3",38.2990599773653,65.8709092628042,27.5718492854389,"CR (pooled)"
"HUWE1",25.7299718685156,19.0669380603205,-6.66303380819501,"CR (pooled)"
"MYO18A",25.3055020104605,32.2105195962276,6.90501758576714,"CR (pooled)"
"TSFM",57.7936028681179,42.673032703326,-15.1205701647919,"CR (pooled)"
"RPA1",42.1820443580656,38.69437258588,-3.48767177218565,"CR (pooled)"
"PALLD",56.9079799803495,56.269587325331,-0.638392655018464,"CR (pooled)"
"PPP1R14C",26.0933271524736,20.3601697719858,-5.73315738048784,"CR (pooled)"
"CISD2",8.20853681959168,38.1274889436548,29.9189521240631,"CR (pooled)"
"PGM3",25.8688544082403,26.9160206999067,1.0471662916664,"CR (pooled)"
"CD58",55.2734777290435,43.599967230962,-11.6735104980815,"CR (pooled)"
"EML2",35.1536087241774,37.9063285973208,2.75271987314341,"CR (pooled)"
"ABCE1",29.3003352319986,15.5871589931887,-13.7131762388099,"CR (pooled)"
"MAP2K2",42.7788880459286,30.9832048957677,-11.7956831501609,"CR (pooled)"
"AKT2",29.0403057850106,23.0143352623529,-6.02597052265774,"CR (pooled)"
"AHCYL2",31.6679245376781,25.5532312948128,-6.11469324286525,"CR (pooled)"
"HSDL1",10.8830280310423,34.2119695206196,23.3289414895773,"CR (pooled)"
"ATXN10",19.9174732022067,32.5890829405021,12.6716097382954,"CR (pooled)"
"CLCC1",41.6439140104242,23.187774165616,-18.4561398448081,"CR (pooled)"
"STAT1",70.0803095119945,42.1253903792331,-27.9549191327615,"CR (pooled)"
"SNAP23",34.9459889536451,26.844574886166,-8.10141406747911,"CR (pooled)"
"COL5A3",113.24699103962,69.9793710639966,-43.2676199756229,"CR (pooled)"
"PDLIM2",35.6746751150411,20.7013101583107,-14.9733649567304,"CR (pooled)"
"ANP32E",88.4357625428247,57.0663116658847,-31.36945087694,"CR (pooled)"
"ELN",45.321620628307,126.450118015499,81.1284973871921,"CR (pooled)"
"ATP6V1H",33.2371812349336,52.4803039153963,19.2431226804627,"CR (pooled)"
"KTN1",85.4630035225466,17.6909281209534,-67.7720754015933,"CR (pooled)"
"BCAP29",34.7228222311678,22.2667291258795,-12.4560931052883,"CR (pooled)"
"ARPC5L",28.6687395271009,26.1722061123059,-2.49653341479502,"CR (pooled)"
"ATAD1",40.9024612181912,30.7914726077989,-10.1109886103923,"CR (pooled)"
"SLC3A2",79.4979664139156,94.602666515679,15.1047001017634,"CR (pooled)"
"GAPVD1",62.6254454145507,30.0709622443385,-32.5544831702122,"CR (pooled)"
"NEXN",38.65126002207,49.9171087503698,11.2658487282997,"CR (pooled)"
"PNPT1",29.4482664487125,39.2430230903101,9.79475664159763,"CR (pooled)"
"MTDH",35.9173756516852,27.0629961456342,-8.85437950605102,"CR (pooled)"
"ILF2",30.1136674822304,38.4172310109755,8.3035635287451,"CR (pooled)"
"AKT1",27.3691679705611,36.532043326477,9.16287535591589,"CR (pooled)"
"ATG3",38.9878334184247,37.0384876721106,-1.94934574631403,"CR (pooled)"
"NTPCR",49.0241758367113,40.599976440008,-8.42419939670331,"CR (pooled)"
"AP1G1",33.4373660303333,26.7274760955973,-6.70988993473602,"CR (pooled)"
"SEC31A",23.0437452810857,36.6775620679746,13.6338167868889,"CR (pooled)"
"MATR3",50.6840031055288,11.1928716456339,-39.4911314598949,"CR (pooled)"
"CHDH",36.2340474197649,26.3545495724202,-9.87949784734475,"CR (pooled)"
"MMAB",39.9766141364771,44.7396010397117,4.76298690323458,"CR (pooled)"
"NAA10",23.8381864124955,22.2863818672417,-1.55180454525382,"CR (pooled)"
"USP24",12.5213762468452,20.9717161749069,8.45033992806172,"CR (pooled)"
"YAP1",92.5506407406102,59.2259167080913,-33.3247240325189,"CR (pooled)"
"PEF1",49.1708767240364,22.7659117612127,-26.4049649628238,"CR (pooled)"
"GNAI3",64.4747882208587,43.2567872982595,-21.2180009225992,"CR (pooled)"
"PPP2R5D",31.0588091404787,26.2055344230953,-4.85327471738342,"CR (pooled)"
"MRPL40",43.144262529899,57.0521217601242,13.9078592302251,"CR (pooled)"
"ARMC1",22.9555541624749,19.9706616030587,-2.98489255941625,"CR (pooled)"
"IFITM1",38.712057720015,49.2820954785869,10.5700377585719,"CR (pooled)"
"SLC25A24",33.6985400034637,20.4071169130366,-13.2914230904271,"CR (pooled)"
"LYN",94.2858995762641,75.770002294821,-18.5158972814431,"CR (pooled)"
"MRPS22",31.0113902180538,32.2051195268856,1.19372930883177,"CR (pooled)"
"ARL1",58.0920044721,64.4812080843421,6.38920361224213,"CR (pooled)"
"SYNC",22.0177906486352,34.7132477399895,12.6954570913544,"CR (pooled)"
"RPA3",40.8115081222613,41.6032277101275,0.791719587866204,"CR (pooled)"
"BAX",62.1733340492933,22.5807134973855,-39.5926205519078,"CR (pooled)"
"FKBP9",78.4826265375808,81.9774359559219,3.49480941834115,"CR (pooled)"
"PHYKPL",15.2597442705636,38.9095375447927,23.6497932742291,"CR (pooled)"
"TARS1",31.9866496253066,35.8191458246572,3.83249619935065,"CR (pooled)"
"TPRKB",25.1249256687184,36.480628993703,11.3557033249846,"CR (pooled)"
"TUBA1C",66.9733742947393,51.6286593179992,-15.3447149767401,"CR (pooled)"
"ZBTB9",36.6960027754832,40.2166151964296,3.52061242094641,"CR (pooled)"
"TACC2",19.1088894736624,26.9494510240986,7.84056155043614,"CR (pooled)"
"SPEG",24.3843063216622,18.402955440066,-5.98135088159619,"CR (pooled)"
"MYBPH",86.219186782189,91.2456431963159,5.02645641412684,"CR (pooled)"
"UBA2",36.9123424300677,25.6133058468558,-11.2990365832119,"CR (pooled)"
"CLPB",18.4823181454767,24.565586025065,6.08326787958837,"CR (pooled)"
"NUDCD3",32.7195730907542,19.6194466799746,-13.1001264107796,"CR (pooled)"
"HSPH1",15.9604167318671,10.0837451992685,-5.87667153259861,"CR (pooled)"
"SORD",31.8275736585252,45.8770386660342,14.0494650075091,"CR (pooled)"
"OVCA2",46.6887129902153,31.1274318994136,-15.5612810908017,"CR (pooled)"
"TAX1BP3",64.9253155358403,59.3377000305593,-5.58761550528099,"CR (pooled)"
"CSNK2B",25.2727441916525,27.8175614559442,2.54481726429171,"CR (pooled)"
"NDUFAF3",48.2749981937469,27.3306950408591,-20.9443031528878,"CR (pooled)"
"MIPEP",39.2818713395465,32.4506267026448,-6.83124463690166,"CR (pooled)"
"MINDY3",34.3436932313829,42.9400588496765,8.59636561829359,"CR (pooled)"
"SLC9A3R1",80.7277587805515,41.4109794856515,-39.3167792949,"CR (pooled)"
"ELAVL1",51.7776202968344,34.3143477661339,-17.4632725307005,"CR (pooled)"
"LARS1",24.5456303869293,15.6363243234733,-8.90930606345604,"CR (pooled)"
"GSK3B",43.5865041972063,34.6693955025051,-8.9171086947012,"CR (pooled)"
"GNPDA2",44.7647019617548,22.1476166370103,-22.6170853247445,"CR (pooled)"
"TBC1D4",15.4168565367325,25.5484573769092,10.1316008401768,"CR (pooled)"
"SLC35A4",34.7829511539346,34.4301456781954,-0.352805475739167,"CR (pooled)"
"CHCHD4",47.2668561341395,42.3676280000821,-4.89922813405742,"CR (pooled)"
"MOCS2",41.373865304217,25.5798255621821,-15.7940397420349,"CR (pooled)"
"GPLD1",86.009912424339,69.1295347307806,-16.8803776935584,"CR (pooled)"
"GMFB",55.0354240074524,51.2906516904171,-3.74477231703525,"CR (pooled)"
"TOMM7",51.0639651650714,54.3826345904071,3.31866942533576,"CR (pooled)"
"SNRPB",32.3227552047681,28.3760503575158,-3.94670484725231,"CR (pooled)"
"CHP1",26.5001104972787,36.1561805462244,9.65607004894565,"CR (pooled)"
"MRPL41",27.4015082093312,59.8413164551363,32.4398082458051,"CR (pooled)"
"LIMS3",21.6242203948652,28.1557023695441,6.53148197467891,"CR (pooled)"
"USP7",31.3756252726878,26.2761151364369,-5.09951013625092,"CR (pooled)"
"CRLF3",42.5510273166284,29.280832026419,-13.2701952902094,"CR (pooled)"
"EIF2B3",27.2053062994353,28.9823471761616,1.77704087672633,"CR (pooled)"
"ABHD16A",33.1641024059526,14.5861802799983,-18.5779221259543,"CR (pooled)"
"DCTPP1",54.3011032597516,41.6109918273062,-12.6901114324455,"CR (pooled)"
"ACSS3",38.2291084842255,36.4160077593284,-1.8131007248971,"CR (pooled)"
"HYI",56.7960842996803,40.7098195920068,-16.0862647076735,"CR (pooled)"
"RBBP7",28.5338837284358,17.9365185794882,-10.5973651489476,"CR (pooled)"
"GUK1",55.4262940436217,49.2918089352416,-6.13448510838011,"CR (pooled)"
"MRPS27",47.8567791292504,49.841210407203,1.98443127795262,"CR (pooled)"
"MEMO1",52.5772860207234,34.7877252437048,-17.7895607770185,"CR (pooled)"
"EML4",54.6552422568913,94.1953092331298,39.5400669762385,"CR (pooled)"
"EIF3H",46.3882169633364,52.9418135693646,6.55359660602818,"CR (pooled)"
"DNAJA3",53.2232444010022,62.1494627859315,8.92621838492928,"CR (pooled)"
"FBL",35.4660310283497,22.3934970759396,-13.0725339524101,"CR (pooled)"
"LAMTOR2",31.3393840140352,24.8189174156478,-6.52046659838745,"CR (pooled)"
"DYNLT1",21.0147921450578,42.3129682985544,21.2981761534966,"CR (pooled)"
"DERA",42.4949095305155,55.905045523177,13.4101359926615,"CR (pooled)"
"GBP2",32.5722807834261,40.1130186952144,7.54073791178829,"CR (pooled)"
"NDUFAF2",77.0385981932592,65.1989811439439,-11.8396170493153,"CR (pooled)"
"SPAG7",25.2915629184097,23.35166793036,-1.93989498804972,"CR (pooled)"
"BCAM",40.7058391146066,33.5334888104734,-7.17235030413313,"CR (pooled)"
"UCHL5",41.0202861849812,21.8094748427332,-19.2108113422479,"CR (pooled)"
"SNU13",49.7017999937878,42.4989523097624,-7.20284768402543,"CR (pooled)"
"SULT1A3",46.8137588158208,68.3278787865333,21.5141199707125,"CR (pooled)"
"PPIC",37.2181084090483,55.4728151382322,18.2547067291839,"CR (pooled)"
"DRG1",72.6583729025725,83.6307594378466,10.9723865352741,"CR (pooled)"
"CLUH",16.942352575341,30.1422831018836,13.1999305265426,"CR (pooled)"
"STK24",23.7242941171457,29.1061910630954,5.38189694594973,"CR (pooled)"
"NUDT16",26.4076014005358,28.6843978902577,2.27679648972194,"CR (pooled)"
"PMPCB",28.182985643893,29.6201125635304,1.43712691963741,"CR (pooled)"
"SNX9",69.2023183194698,53.7698572799744,-15.4324610394955,"CR (pooled)"
"PBDC1",38.2370031066974,42.3276908187107,4.09068771201329,"CR (pooled)"
"THTPA",39.9535070578046,20.6973128492574,-19.2561942085472,"CR (pooled)"
"VPS26B",66.0072477298257,59.5362680694512,-6.47097966037449,"CR (pooled)"
"HGS",26.3680132063425,38.9586639107515,12.5906507044089,"CR (pooled)"
"BPHL",79.2276081189645,74.854438651661,-4.37316946730353,"CR (pooled)"
"CYFIP1",46.2388629983065,46.288856031073,0.0499930327664657,"CR (pooled)"
"ERO1A",46.6370434052115,49.5703320296009,2.93328862438942,"CR (pooled)"
"UBE2F",41.0493976457954,67.8636763958411,26.8142787500457,"CR (pooled)"
"RABEP1",30.9204691990244,41.4701516272579,10.5496824282335,"CR (pooled)"
"DARS2",44.0688542685168,22.4200492423479,-21.6488050261688,"CR (pooled)"
"FXR1",21.5372531380067,46.5809473448408,25.0436942068341,"CR (pooled)"
"GSK3A",29.3081327539469,27.7525043587578,-1.55562839518907,"CR (pooled)"
"DNAJC8",36.6612728956584,26.6243076301656,-10.0369652654928,"CR (pooled)"
"PTER",36.1915017535781,25.9679576044789,-10.2235441490991,"CR (pooled)"
"TIMM21",45.60644007728,44.7654916148441,-0.840948462435897,"CR (pooled)"
"SNX17",91.4550813694546,42.8872202439241,-48.5678611255305,"CR (pooled)"
"CHMP5",32.7691438518693,26.6965652855793,-6.07257856628991,"CR (pooled)"
"RWDD1",34.7925267839192,32.4143353840072,-2.37819139991199,"CR (pooled)"
"DNAJC19",15.8174313190847,30.9582133276164,15.1407820085316,"CR (pooled)"
"BUB3",22.802285101391,19.6846099493996,-3.11767515199142,"CR (pooled)"
"TTLL12",18.630013987518,29.6622304667048,11.0322164791867,"CR (pooled)"
"NT5C2",36.1725507930468,36.1839758058621,0.0114250128152804,"CR (pooled)"
"PACSIN2",44.9943280453008,27.7480724828233,-17.2462555624775,"CR (pooled)"
"GPHN",21.9940384488821,28.3067264851373,6.31268803625521,"CR (pooled)"
"ASPSCR1",69.727461578904,91.2397583571659,21.5122967782619,"CR (pooled)"
"SPATA20",37.4800109596717,38.8683173905223,1.38830643085062,"CR (pooled)"
"PLEK",46.5366064992322,55.5783151019999,9.04170860276768,"CR (pooled)"
"CCDC124",31.1924810722193,13.8558074670954,-17.3366736051239,"CR (pooled)"
"GHITM",63.4907667616539,46.2132908637545,-17.2774758978993,"CR (pooled)"
"AKAP1",22.2174303021951,26.1615645782977,3.94413427610256,"CR (pooled)"
"NUBP1",38.2526918986419,33.6380142321252,-4.61467766651664,"CR (pooled)"
"PLEKHO2",48.0682205382674,18.4772084118399,-29.5910121264275,"CR (pooled)"
"TMEM65",12.7968800459887,35.8046476603302,23.0077676143416,"CR (pooled)"
"FAM114A1",8.06830059418762,29.3677478464307,21.2994472522431,"CR (pooled)"
"GPT2",44.1421817353134,70.3595892572702,26.2174075219568,"CR (pooled)"
"NLRX1",46.462098534104,43.4641241143278,-2.99797441977629,"CR (pooled)"
"RGN",29.780722300324,9.31543234473759,-20.4652899555864,"CR (pooled)"
"FUNDC1",70.9874477956741,5.95341887544939,-65.0340289202247,"CR (pooled)"
"CLIP2",30.928934416462,34.6091249929416,3.68019057647955,"CR (pooled)"
"MRPS28",22.247672027555,30.5655458975396,8.31787386998456,"CR (pooled)"
"PPP1CC",32.3317261609913,24.1086487959799,-8.22307736501138,"CR (pooled)"
"NSUN2",31.6529385252973,13.4704102939066,-18.1825282313907,"CR (pooled)"
"TMPO",35.7856235728277,44.5592092137273,8.77358564089963,"CR (pooled)"
"CHMP7",69.5650948554369,59.8974332248187,-9.6676616306182,"CR (pooled)"
"FNTA",18.1710406565975,48.2591154318302,30.0880747752326,"CR (pooled)"
"TANGO2",50.4178250572929,21.6633492006308,-28.7544758566621,"CR (pooled)"
"SNX6",57.1005174391615,52.1299534507574,-4.970563988404,"CR (pooled)"
"STK38L",38.1762518044999,41.3457170264102,3.16946522191031,"CR (pooled)"
"AP1M1",37.5023870073769,22.7494180900165,-14.7529689173604,"CR (pooled)"
"ECHDC2",50.3102513618079,67.1524218552346,16.8421704934268,"CR (pooled)"
"ADH1C",67.8008598174018,57.8108708806274,-9.98998893677435,"CR (pooled)"
"GPAT3",37.3220720963104,34.5285063530645,-2.79356574324594,"CR (pooled)"
"VASP",111.921209426746,60.0883127153935,-51.8328967113525,"CR (pooled)"
"RAB31",22.8253630645627,32.3777244100995,9.55236134553683,"CR (pooled)"
"YARS1",24.9188008247932,27.0799851245917,2.16118429979852,"CR (pooled)"
"ANP32B",59.188043706677,61.1999291481283,2.01188544145124,"CR (pooled)"
