contrast,gene,average_intensity,logFC,sig_pi,direction
Cancer_vs_Healthy,MB,31.6712298112036,-0.200081384763724,0,NS
Cancer_vs_Healthy,CKM,30.9897991884709,0.142705603059909,0,NS
Cancer_vs_Healthy,ALDOA,30.0596262246543,0.187681297151791,0,NS
Cancer_vs_Healthy,GAPDH,29.9437511587577,0.232621749105522,0,NS
Cancer_vs_Healthy,CKB,29.7305694322211,-0.0507932360448642,0,NS
Cancer_vs_Healthy,CA3,29.5056932454702,0.277970538722187,0,NS
Cancer_vs_Healthy,FHL1,29.0904947400024,-0.393889689785016,0,NS
Cancer_vs_Healthy,ACTA1,28.3035882039047,0.15780930179185,0,NS
Cancer_vs_Healthy,ENO1,28.4423067245455,0.167429998301674,0,NS
Cancer_vs_Healthy,ENO3,28.3290580869324,-0.137895033950922,0,NS
Cancer_vs_Healthy,ACTB,27.4237881676547,0.891056027088066,0,NS
Cancer_vs_Healthy,PRDX2,27.2854592669249,1.44135596289873,1,Up
Cancer_vs_Healthy,PKM,27.8298455956765,-0.0904471671289073,0,NS
Cancer_vs_Healthy,TPI1,27.7084138613018,-0.0430897082130492,0,NS
Cancer_vs_Healthy,ENO2,27.5496004840924,0.140622181764478,0,NS
Cancer_vs_Healthy,PGAM1,27.4532319364035,0.421023798312465,0,NS
Cancer_vs_Healthy,CASQ1,27.4287359565114,-0.106480833251258,0,NS
Cancer_vs_Healthy,PGK1,27.3810099684963,0.279180613962151,0,NS
Cancer_vs_Healthy,HSPB1,27.3156961768393,-0.115338715201215,0,NS
Cancer_vs_Healthy,MYL1,26.9397983610517,-0.385878575013862,0,NS
Cancer_vs_Healthy,PYGM,27.1919480050698,-0.054214435382832,0,NS
Cancer_vs_Healthy,CRYAB,27.0298863131223,-0.22364832320816,0,NS
Cancer_vs_Healthy,LDHA,26.9825342875295,-0.0341698828020007,0,NS
Cancer_vs_Healthy,MYL2,26.7777599623422,1.4898966568921e-4,0,NS
Cancer_vs_Healthy,AK1,26.9626764365769,0.157689435716634,0,NS
Cancer_vs_Healthy,FABP4,25.0801519079358,1.74051144929631,1,Up
Cancer_vs_Healthy,FABP3,26.9508991630329,-0.0559634765280492,0,NS
Cancer_vs_Healthy,ATP2A1,26.7962775418645,-0.0316063872157635,0,NS
Cancer_vs_Healthy,CA2,26.1896675261168,1.42927835392965,1,Up
Cancer_vs_Healthy,MDH1,26.73195916042,-0.085637069092293,0,NS
Cancer_vs_Healthy,MYH7,26.2399385143299,-0.731810726476319,0,NS
Cancer_vs_Healthy,PGAM2,26.6024306236304,0.100632602915216,0,NS
Cancer_vs_Healthy,PYGB,26.5728499327228,0.0937011536410495,0,NS
Cancer_vs_Healthy,PRDX6,26.2136871638162,0.197063585524045,0,NS
Cancer_vs_Healthy,IDH2,26.4674118383767,-0.24228421598395,0,NS
Cancer_vs_Healthy,MYH2,26.0011815347654,-0.628413876553612,0,NS
Cancer_vs_Healthy,MYLPF,26.0433493148498,0.242154782368154,0,NS
Cancer_vs_Healthy,ATP2A2,26.3241544295901,-0.402075143241259,0,NS
Cancer_vs_Healthy,ATP5F1B,26.3161121383742,-0.0861107951108551,0,NS
Cancer_vs_Healthy,MDH2,26.3019516278704,-0.20160537617268,0,NS
Cancer_vs_Healthy,ATP5F1A,26.1256254921173,-0.210408714003172,0,NS
Cancer_vs_Healthy,MYH1,25.3806397466167,0.114473303103665,0,NS
Cancer_vs_Healthy,PFKM,26.0218823715556,-0.191184898289155,0,NS
Cancer_vs_Healthy,S100A1,25.6503757657212,0.10405131530413,0,NS
Cancer_vs_Healthy,HSPB6,25.8739512071471,-0.236887974621936,0,NS
Cancer_vs_Healthy,EEF1A1,25.8744098105468,0.360538389043601,0,NS
Cancer_vs_Healthy,FBP2,25.7538810620549,0.222759423113953,0,NS
Cancer_vs_Healthy,ARF4,25.8223482400962,0.0267843239529917,0,NS
Cancer_vs_Healthy,SLC25A4,25.7807813884653,-0.0546956462800061,0,NS
Cancer_vs_Healthy,TNNC2,25.3383730311593,0.596430043797717,0,NS
Cancer_vs_Healthy,PGM1,25.8176285713639,0.0758015002288062,0,NS
Cancer_vs_Healthy,YWHAE,25.6517664944144,0.150856778804609,0,NS
Cancer_vs_Healthy,GOT1,25.6814882057729,-0.0700168146436901,0,NS
Cancer_vs_Healthy,CKMT2,25.5549328996158,-0.28713517797998,0,NS
Cancer_vs_Healthy,MYL6,25.2816312427744,0.28292519407686,0,NS
Cancer_vs_Healthy,ATP2A3,24.8698432863442,-0.530175090964466,0,NS
Cancer_vs_Healthy,RPS27A,25.2928107640317,-0.0492612152013763,0,NS
Cancer_vs_Healthy,PDLIM3,25.4774455437483,-0.330258947016372,0,NS
Cancer_vs_Healthy,PEBP1,25.4183302478367,0.113737746499478,0,NS
Cancer_vs_Healthy,TPM2,24.6461975014868,-0.164546843481038,0,NS
Cancer_vs_Healthy,SOD1,25.2795733479522,0.884887347182094,1,Up
Cancer_vs_Healthy,GPI,25.4420652980139,0.0136582130850229,0,NS
Cancer_vs_Healthy,TUBB,25.2185173162745,0.433532126084408,0,NS
Cancer_vs_Healthy,PARK7,25.2869515396905,0.0315847178217332,0,NS
Cancer_vs_Healthy,GOT2,25.2525453830762,-0.142219420303345,0,NS
Cancer_vs_Healthy,MYL3,24.9133610621957,-0.747498193889214,0,NS
Cancer_vs_Healthy,MT-CO2,25.26605364361,-0.235922914123019,0,NS
Cancer_vs_Healthy,PRDX1,25.1926895093778,0.138567164263311,0,NS
Cancer_vs_Healthy,ALDOC,25.1059416747023,-0.102991109812173,0,NS
Cancer_vs_Healthy,CYCS,25.1590562531167,0.386918859124812,0,NS
Cancer_vs_Healthy,TPM1,24.3522801142022,-1.2850704685973e-4,0,NS
Cancer_vs_Healthy,PPIA,24.7889328138825,0.789553047868058,1,Up
Cancer_vs_Healthy,GPD1,24.9374069796555,0.528064105025553,0,NS
Cancer_vs_Healthy,CFL1,24.8716747188393,0.395840560631829,0,NS
Cancer_vs_Healthy,VIM,22.963769135949,2.10423980212575,1,Up
Cancer_vs_Healthy,CS,25.0013359461452,-0.221731651060313,0,NS
Cancer_vs_Healthy,DECR1,24.8826016886684,-0.077402742545285,0,NS
Cancer_vs_Healthy,HSPA8,25.0152134346576,0.100948694712319,0,NS
Cancer_vs_Healthy,HADHA,25.0039932500223,-0.414028214679277,0,NS
Cancer_vs_Healthy,ACO2,24.9518712828756,-0.196804817167337,0,NS
Cancer_vs_Healthy,LGALS1,24.7951976171306,1.03382138390841,1,Up
Cancer_vs_Healthy,BLVRB,24.3646712398118,1.35150450401852,1,Up
Cancer_vs_Healthy,ACAT1,24.8988958749931,-0.273145417935378,0,NS
Cancer_vs_Healthy,ANXA2,24.0813058856909,1.39865705556479,1,Up
Cancer_vs_Healthy,CSRP3,24.8352162552871,-0.698449823731625,-1,Down
Cancer_vs_Healthy,LDB3,24.8146585534739,-0.292947994833924,0,NS
Cancer_vs_Healthy,AKR1A1,24.8026949203424,0.10818154866007,0,NS
Cancer_vs_Healthy,GSTM2,24.7891182485638,0.254993015036383,0,NS
Cancer_vs_Healthy,MYBPC1,24.4433084414659,0.260733329514157,0,NS
Cancer_vs_Healthy,TNNI2,24.0240080666153,0.494525295886305,0,NS
Cancer_vs_Healthy,ANXA6,24.715635652666,0.261917847332036,0,NS
Cancer_vs_Healthy,CFL2,24.7931045610058,-0.104933154773917,0,NS
Cancer_vs_Healthy,VDAC1,24.7415343264599,-0.156443459415666,0,NS
Cancer_vs_Healthy,TXN,24.4881667853818,0.492482029899413,0,NS
Cancer_vs_Healthy,FLNC,24.5687291083111,-0.317765620768771,0,NS
Cancer_vs_Healthy,CALM1,24.2587377074059,0.46459929501059,0,NS
Cancer_vs_Healthy,TNNT3,23.655912047447,0.585761320289244,0,NS
Cancer_vs_Healthy,LDHB,24.2595047845528,0.571290394977623,0,NS
Cancer_vs_Healthy,BIN1,24.5266639501363,-0.236791046664017,0,NS
Cancer_vs_Healthy,ACADVL,24.4087980234955,-0.418638700696263,0,NS
Cancer_vs_Healthy,AKR1B1,24.4471765765197,0.255604632172922,0,NS
Cancer_vs_Healthy,PRDX3,24.3860237429814,-0.336658993686314,0,NS
Cancer_vs_Healthy,HADHB,24.3976002450044,-0.438632271205378,0,NS
Cancer_vs_Healthy,CAT,23.12894271292,2.41838959084413,1,Up
Cancer_vs_Healthy,S100A4,23.3029593705535,1.88066737053927,1,Up
Cancer_vs_Healthy,UQCRC2,24.3155764583832,-0.0808997278935166,0,NS
Cancer_vs_Healthy,TUBA1B,24.1796021830579,0.316782802405623,0,NS
Cancer_vs_Healthy,SLC25A6,24.2641510652635,-0.625330438463259,-1,Down
Cancer_vs_Healthy,SLC25A5,24.3187559428596,-0.0525710452003452,0,NS
Cancer_vs_Healthy,H2BC4,23.6203759667921,-0.0232104543228218,0,NS
Cancer_vs_Healthy,TUBA4A,24.1995019707828,-0.220215543239902,0,NS
Cancer_vs_Healthy,DCN,22.8277886352088,1.34371470542794,1,Up
Cancer_vs_Healthy,APOBEC2,24.224210093081,-0.524648879562385,0,NS
Cancer_vs_Healthy,HSP90AA1,24.0945177654857,0.125691896425025,0,NS
Cancer_vs_Healthy,EEF1A2,24.1717567901424,-0.430470619459673,0,NS
Cancer_vs_Healthy,ATP5MF,24.2023379389624,-0.257993195904707,0,NS
Cancer_vs_Healthy,TTN,23.4722084361103,0.647267190238193,0,NS
Cancer_vs_Healthy,SRL,24.1987954537305,-0.257114051845683,0,NS
Cancer_vs_Healthy,HSPA1A,24.1860444908861,0.15384625328444201,0,NS
Cancer_vs_Healthy,COX5B,24.0830544713022,-0.123520540223367,0,NS
Cancer_vs_Healthy,TNNC1,23.6699890791312,-0.327970010645529,0,NS
Cancer_vs_Healthy,SELENBP1,23.7607197998489,0.826536178089622,1,Up
Cancer_vs_Healthy,ECHS1,24.053241868753,-0.249729307955835,0,NS
Cancer_vs_Healthy,NDUFA4,24.0122664271008,-1.00218085554692,-1,Down
Cancer_vs_Healthy,ATP5MG,24.0770777723645,-0.237095005133195,0,NS
Cancer_vs_Healthy,PFN1,23.8303474675876,0.167236942303312,0,NS
Cancer_vs_Healthy,ATP5F1C,24.0414675903445,-0.278327828088731,0,NS
Cancer_vs_Healthy,ANKRD2,23.8640101270678,-0.0759947388110724,0,NS
Cancer_vs_Healthy,UQCRC1,24.027679278891,2.4631885177228e-4,0,NS
Cancer_vs_Healthy,HADH,23.992238079009,0.251181240005465,0,NS
Cancer_vs_Healthy,PDLIM5,23.8966612599209,0.235624979501996,0,NS
Cancer_vs_Healthy,YWHAG,23.9375802880323,-0.0730028002172638,0,NS
Cancer_vs_Healthy,PLIN1,21.2470357286036,3.21859185129004,1,Up
Cancer_vs_Healthy,COX7A1,24.0309047858415,-0.134322122596007,0,NS
Cancer_vs_Healthy,DBI,23.8946327453942,0.398126680239127,0,NS
Cancer_vs_Healthy,SOD2,23.8972867590836,0.357721615804074,0,NS
Cancer_vs_Healthy,TPM3,23.2051426601203,-0.25961586781315,0,NS
Cancer_vs_Healthy,TUBB4B,23.9180025069436,0.268501821893327,0,NS
Cancer_vs_Healthy,TRIM72,23.968447430491,0.068942726207748,0,NS
Cancer_vs_Healthy,COX4I1,23.9277323405468,-0.121837742655238,0,NS
Cancer_vs_Healthy,UGP2,23.9506625102055,-0.024324051851579,0,NS
Cancer_vs_Healthy,ATP5PO,23.9235980500903,-0.263349393631849,0,NS
Cancer_vs_Healthy,ANXA1,22.4138267317815,1.87823986697804,1,Up
Cancer_vs_Healthy,LUM,22.8326066818641,1.36045665153162,1,Up
Cancer_vs_Healthy,CASQ2,23.7703094635886,-0.551094531368346,0,NS
Cancer_vs_Healthy,QDPR,23.8445937982045,0.141841264271491,0,NS
Cancer_vs_Healthy,CMBL,23.8717314003158,0.0647118228162888,0,NS
Cancer_vs_Healthy,MYOM2,23.7196746753324,-0.289834040580363,0,NS
Cancer_vs_Healthy,AHNAK,22.8628689454907,1.00977292470013,1,Up
Cancer_vs_Healthy,GLO1,23.8559409150281,0.0179406447301353,0,NS
Cancer_vs_Healthy,MIF,23.645794888153,0.388618995417897,0,NS
Cancer_vs_Healthy,VDAC3,23.8051055953935,-0.056312980694404,0,NS
Cancer_vs_Healthy,GSTP1,23.727781179751,0.0450672392231155,0,NS
Cancer_vs_Healthy,ECH1,23.7275599589045,-0.316327755323098,0,NS
Cancer_vs_Healthy,GSN,23.0909596537355,1.08930891376524,1,Up
Cancer_vs_Healthy,SLC25A3,23.707135577523,-0.492373895070955,0,NS
Cancer_vs_Healthy,ATP5PD,23.6852161290946,-0.437380265181297,0,NS
Cancer_vs_Healthy,ADSS1,23.6771140708789,-0.0626055364410583,0,NS
Cancer_vs_Healthy,CAVIN1,22.7612821016132,1.01012702204211,1,Up
Cancer_vs_Healthy,MT-ATP6,23.4570720274767,-0.543448639229275,0,NS
Cancer_vs_Healthy,TNNI1,23.0767543804801,-0.48507103936975,0,NS
Cancer_vs_Healthy,HSPB7,23.6633887931023,-0.431955981392633,0,NS
Cancer_vs_Healthy,CSTB,23.3863562953361,0.172120128151008,0,NS
Cancer_vs_Healthy,RTN2,23.5756540747136,-0.301040960268654,0,NS
Cancer_vs_Healthy,LCP1,22.6296919701523,1.28180765119009,1,Up
Cancer_vs_Healthy,ACTN2,21.8296380672801,0.343942396765431,0,NS
Cancer_vs_Healthy,NNT,23.5933204913027,-0.439892976375557,0,NS
Cancer_vs_Healthy,TNNT1,22.9124128673321,-0.0897584217666534,0,NS
Cancer_vs_Healthy,PRDX5,23.4634484344818,0.0724302584171035,0,NS
Cancer_vs_Healthy,PADI2,23.5503168105961,-0.322701393128291,0,NS
Cancer_vs_Healthy,UQCR10,23.4755786629057,-0.235730898188962,0,NS
Cancer_vs_Healthy,ETFA,23.517737603977,-0.0639488676375954,0,NS
Cancer_vs_Healthy,ACSL1,23.4246134551268,-0.0382157638938203,0,NS
Cancer_vs_Healthy,GLRX,22.4513054926671,-0.224545710822944,0,NS
Cancer_vs_Healthy,FH,23.5034871053417,-0.266447388466371,0,NS
Cancer_vs_Healthy,HINT1,23.4716864543348,0.513697438043984,1,Up
Cancer_vs_Healthy,MYH3,22.6229877762361,0.742241562254328,0,NS
Cancer_vs_Healthy,NIPSNAP2,23.4670626459066,-0.261980650864118,0,NS
Cancer_vs_Healthy,FTH1,23.3207754892587,-0.425805733229545,0,NS
Cancer_vs_Healthy,VDAC2,23.462007171424,-0.0276921072208118,0,NS
Cancer_vs_Healthy,HIST2H2AA3,22.5928813755297,0.0615668157477209,0,NS
Cancer_vs_Healthy,ACYP2,23.4318481585714,-0.39157429126,0,NS
Cancer_vs_Healthy,COX6C,23.3542420144331,0.137033868113477,0,NS
Cancer_vs_Healthy,COX5A,23.3809471626459,-0.137300154680727,0,NS
Cancer_vs_Healthy,UQCRFS1,23.3518769599866,0.103252810944831,0,NS
Cancer_vs_Healthy,CYB5R3,23.142104367084,0.170274856166852,0,NS
Cancer_vs_Healthy,HSP90AB1,23.33138651058,-0.0497845602374518,0,NS
Cancer_vs_Healthy,PCMT1,23.3239346955279,0.19624178520268,0,NS
Cancer_vs_Healthy,H4C1,22.7838421816774,-0.529762204969487,0,NS
Cancer_vs_Healthy,PSAP,22.9015120002773,0.398990461777881,0,NS
Cancer_vs_Healthy,ECI1,23.0723267547181,-0.24535449334256,0,NS
Cancer_vs_Healthy,CYB5R1,23.3337467980927,-0.446768711057238,0,NS
Cancer_vs_Healthy,AAMDC,23.3445220809518,-0.114539844939159,0,NS
Cancer_vs_Healthy,PITPNA,22.9978703653571,0.738363911856673,1,Up
Cancer_vs_Healthy,ATP5ME,23.0832917976449,-0.354793423951083,0,NS
Cancer_vs_Healthy,UQCRB,23.2609228825069,-0.212710500107161,0,NS
Cancer_vs_Healthy,PHPT1,23.300011487574,0.188965632253083,0,NS
Cancer_vs_Healthy,VBP1,23.1846070625084,-0.128983197149768,0,NS
Cancer_vs_Healthy,CP,22.0957535541794,2.35826167255527,1,Up
Cancer_vs_Healthy,C1QBP,23.200011953012,-0.424330574662942,0,NS
Cancer_vs_Healthy,ADH1B,22.1493344296804,1.15558104451415,1,Up
Cancer_vs_Healthy,AGL,23.2661625087835,-0.241929250560386,0,NS
Cancer_vs_Healthy,ESD,23.2476860989083,0.108823749542584,0,NS
Cancer_vs_Healthy,LMCD1,23.2595124487375,-0.116135576472793,0,NS
Cancer_vs_Healthy,EIF5A,23.1419844435557,0.335746940828038,0,NS
Cancer_vs_Healthy,ATP5F1D,23.186816021877,-0.637475857331591,0,NS
Cancer_vs_Healthy,CD36,22.1118098525748,0.813313205744976,1,Up
Cancer_vs_Healthy,PLIN4,21.6985849616562,0.906315535856262,1,Up
Cancer_vs_Healthy,TPT1,23.2321653391997,0.0755939272412895,0,NS
Cancer_vs_Healthy,CYC1,23.2135788286659,-0.0331393255096124,0,NS
Cancer_vs_Healthy,KLHL41,22.9557837986905,-0.207056320628247,0,NS
Cancer_vs_Healthy,CISD1,23.1360764537588,-0.547074778019134,-1,Down
Cancer_vs_Healthy,SDHA,23.1389924725835,-0.292215771442329,0,NS
Cancer_vs_Healthy,UQCRH,23.0486350490296,0.289449274521157,0,NS
Cancer_vs_Healthy,NPEPPS,23.208717340752,-0.0368358038413099,0,NS
Cancer_vs_Healthy,MACROD1,23.173922643452,-0.105607114058689,0,NS
Cancer_vs_Healthy,NDRG2,23.1394338797897,0.0976598401621231,0,NS
Cancer_vs_Healthy,RAB1B,22.9693510226208,0.341499970312046,0,NS
Cancer_vs_Healthy,EHD2,22.040744136941,1.24905948164634,1,Up
Cancer_vs_Healthy,NUTF2,22.9950878811153,0.545721674402305,1,Up
Cancer_vs_Healthy,FLNB,23.1116670095882,-0.0350447684236066,0,NS
Cancer_vs_Healthy,VCL,22.8862799973283,0.271794637222001,0,NS
Cancer_vs_Healthy,CAV1,21.7598461002753,1.37746356218391,1,Up
Cancer_vs_Healthy,NEB,21.9894876565214,0.115592583136003,0,NS
Cancer_vs_Healthy,PYGL,22.9050150064189,0.833491913966817,1,Up
Cancer_vs_Healthy,CRAT,22.9987611997416,-0.435300741373496,0,NS
Cancer_vs_Healthy,ST13,22.8678820540289,0.382333137721659,0,NS
Cancer_vs_Healthy,AKR1C1,21.8029368321083,1.52478164284809,1,Up
Cancer_vs_Healthy,UBE2N,22.9810684447679,0.155282087193655,0,NS
Cancer_vs_Healthy,HSP90B1,22.6159490550487,0.504909493510894,0,NS
Cancer_vs_Healthy,NME2,22.7859832954703,0.66324180753421,1,Up
Cancer_vs_Healthy,RTN4,22.9630514004226,-0.208193074864027,0,NS
Cancer_vs_Healthy,DLST,22.9790220774868,-0.353948487322899,0,NS
Cancer_vs_Healthy,SYPL2,22.9417733727897,-0.732098637611625,-1,Down
Cancer_vs_Healthy,RAN,22.8418692841249,0.562040250730973,1,Up
Cancer_vs_Healthy,GYG1,22.9482879517012,-0.380232797124755,0,NS
Cancer_vs_Healthy,RNH1,22.8288680226082,0.237711674586066,0,NS
Cancer_vs_Healthy,ADH5,22.8266133617538,0.159674324967284,0,NS
Cancer_vs_Healthy,ACAA2,22.865307092158,-0.121866771154036,0,NS
Cancer_vs_Healthy,YWHAZ,22.4851162932916,0.51578483517526,0,NS
Cancer_vs_Healthy,HSPA2,22.9228552517294,-0.583937890670825,0,NS
Cancer_vs_Healthy,HSPD1,22.8139592506715,-0.143801138497448,0,NS
Cancer_vs_Healthy,ATP5PB,22.8527680107712,-0.166674365373808,0,NS
Cancer_vs_Healthy,FLNA,22.3896526360706,0.97297544376794,1,Up
Cancer_vs_Healthy,ARL6IP5,22.8794053095696,-0.0581766758045354,0,NS
Cancer_vs_Healthy,PDHB,22.8852184400298,-0.398696391542227,0,NS
Cancer_vs_Healthy,ACTN1,21.9822857751479,0.808927147145937,0,NS
Cancer_vs_Healthy,COX6B1,22.8183782558694,0.0144431181590328,0,NS
Cancer_vs_Healthy,TUFM,22.914896699206,-0.16107591723723,0,NS
Cancer_vs_Healthy,HAGH,22.9006413023767,0.0367794434367639,0,NS
Cancer_vs_Healthy,TAGLN,21.8603798800851,2.06570434097459,1,Up
Cancer_vs_Healthy,NDUFS1,22.8422017840328,-0.0580024869686326,0,NS
Cancer_vs_Healthy,DLD,22.8186824585215,-0.3526852823308,0,NS
Cancer_vs_Healthy,OGDH,22.8032326674261,-0.320426358936064,0,NS
Cancer_vs_Healthy,COQ9,22.821472596053,-0.129921280442851,0,NS
Cancer_vs_Healthy,DLAT,22.7871877473159,-0.434476294459071,0,NS
Cancer_vs_Healthy,COQ8A,22.7989003796779,-0.579066635977867,-1,Down
Cancer_vs_Healthy,SLC25A12,22.8016683424473,-0.115901301721571,0,NS
Cancer_vs_Healthy,FKBP3,22.8590896118135,0.0997135358632484,0,NS
Cancer_vs_Healthy,ATP5MD,22.7188970744838,-0.713747436734636,-1,Down
Cancer_vs_Healthy,EEF2,22.8541657945134,-0.0321381399589598,0,NS
Cancer_vs_Healthy,ACTN4,22.1260359076286,1.28852774092023,1,Up
Cancer_vs_Healthy,PDHA1,22.7586141881243,-0.352062189292983,0,NS
Cancer_vs_Healthy,MSN,22.3620038509196,0.822143331513534,1,Up
Cancer_vs_Healthy,GSTO1,22.505822637983,0.343526896001816,0,NS
Cancer_vs_Healthy,BPGM,21.8518561337567,1.84843923958157,1,Up
Cancer_vs_Healthy,GPD1L,22.7465582031779,-0.278481917100397,0,NS
Cancer_vs_Healthy,SUCLA2,22.7452281079382,-0.294406809193603,0,NS
Cancer_vs_Healthy,UBA1,22.6683445638613,0.236658511546967,0,NS
Cancer_vs_Healthy,ACADM,22.7317248300322,-0.17885190766075,0,NS
Cancer_vs_Healthy,SDHB,22.5646373296731,-0.291820262606969,0,NS
Cancer_vs_Healthy,ALDH9A1,22.6504111173939,0.0319652949191926,0,NS
Cancer_vs_Healthy,FBP1,22.5790850135996,-0.457524126387419,0,NS
Cancer_vs_Healthy,PRELP,20.4128627330915,1.97286713424706,1,Up
Cancer_vs_Healthy,GAMT,22.6483052273004,-0.28900377287798,0,NS
Cancer_vs_Healthy,SAR1A,22.5739634555171,-0.179575538677696,0,NS
Cancer_vs_Healthy,AOC3,20.4895630986333,2.33485825543897,1,Up
Cancer_vs_Healthy,GSTM3,22.5685792733157,-0.158412266205318,0,NS
Cancer_vs_Healthy,PHB,22.6141604054366,-0.0342992791493266,0,NS
Cancer_vs_Healthy,P4HB,22.5107825140787,0.175944421603383,0,NS
Cancer_vs_Healthy,FTL,21.5602978108916,0.131086346710863,0,NS
Cancer_vs_Healthy,LRRC20,22.6544303205929,0.023984603091133,0,NS
Cancer_vs_Healthy,COX7C,22.5398985701319,-0.274337370719827,0,NS
Cancer_vs_Healthy,EHD1,21.9928553917436,0.893091886383601,1,Up
Cancer_vs_Healthy,SNCA,20.9218286919629,3.47960499399927,1,Up
Cancer_vs_Healthy,RAP1B,22.0289396399071,0.93141202120222,1,Up
Cancer_vs_Healthy,YWHAB,22.363709128539,0.394678006994912,0,NS
Cancer_vs_Healthy,H3-3A,21.7074913221236,-0.222018444510976,0,NS
Cancer_vs_Healthy,PPP3CA,22.5885549722138,0.0758034243099779,0,NS
Cancer_vs_Healthy,NDUFB10,22.4805127476516,0.209140989928116,0,NS
Cancer_vs_Healthy,S100A10,21.5155075030271,1.19004834903662,1,Up
Cancer_vs_Healthy,ARHGDIA,22.2256161562689,0.527618984889955,0,NS
Cancer_vs_Healthy,GPT,22.4533878785831,-0.172578881785956,0,NS
Cancer_vs_Healthy,REEP5,22.4547628247108,-0.112345151651898,0,NS
Cancer_vs_Healthy,ACADS,22.3805860467919,-0.273542399937902,0,NS
Cancer_vs_Healthy,DDB1,22.5225040419982,-0.120720233593918,0,NS
Cancer_vs_Healthy,ALDH2,22.0706586134152,0.343703169659204,0,NS
Cancer_vs_Healthy,CTSD,22.1330834806729,0.53832119047199,1,Up
Cancer_vs_Healthy,ALDH1A1,22.2357571579887,0.382220852988372,0,NS
Cancer_vs_Healthy,ACOT2,22.3896254242876,-0.155544904864726,0,NS
Cancer_vs_Healthy,GDI2,22.3554095887738,0.230200147913095,0,NS
Cancer_vs_Healthy,PSMC1,22.2859727559201,0.0817304202536313,0,NS
Cancer_vs_Healthy,GSTM1,21.5433066801822,0.478671559150587,0,NS
Cancer_vs_Healthy,UQCRQ,22.4013310430477,-0.292587967930512,0,NS
Cancer_vs_Healthy,FKBP1A,22.3020023362749,0.297875471445693,0,NS
Cancer_vs_Healthy,OLA1,22.3977033616629,0.11065424240094,0,NS
Cancer_vs_Healthy,PHB2,22.3750940211534,-0.033946734826543,0,NS
Cancer_vs_Healthy,ANXA7,22.3579926595512,0.134285074534596,0,NS
Cancer_vs_Healthy,GRHPR,22.3821073790388,0.0608097308786384,0,NS
Cancer_vs_Healthy,NDUFV2,22.2962061207946,-0.282354758254687,0,NS
Cancer_vs_Healthy,PCBP1,22.348530802096,-0.235938156393932,0,NS
Cancer_vs_Healthy,WDR1,22.3170269617998,0.130903448496287,0,NS
Cancer_vs_Healthy,ETFB,22.2954711879509,-0.169744496022549,0,NS
Cancer_vs_Healthy,DUSP3,22.3613985751795,0.0454303433909935,0,NS
Cancer_vs_Healthy,AMPD1,22.1327692858815,-0.17368071389583,0,NS
Cancer_vs_Healthy,PFN2,22.2539124991505,-0.153370755038367,0,NS
Cancer_vs_Healthy,EIF4A1,22.2801409353889,0.214699949833935,0,NS
Cancer_vs_Healthy,HSPB2,22.2440575842355,-0.445386888193607,0,NS
Cancer_vs_Healthy,MYO6,22.1378277504683,-1.13217339147129,-1,Down
Cancer_vs_Healthy,SLC25A13,22.1802138530964,-0.367940002789311,0,NS
Cancer_vs_Healthy,PLN,21.9412499996989,-1.07164559638546,-1,Down
Cancer_vs_Healthy,PFKL,22.2266281835754,-0.459727535341933,0,NS
Cancer_vs_Healthy,STOM,21.0193871337207,2.12258774968057,1,Up
Cancer_vs_Healthy,PPP3R1,21.8598312470204,0.220429815454271,0,NS
Cancer_vs_Healthy,HSPA9,22.097776382583,-0.259227075216931,0,NS
Cancer_vs_Healthy,UBE2D3,22.1493924662268,0.235006933461008,0,NS
Cancer_vs_Healthy,PRKAR1A,22.0490097318036,-0.301949266728091,0,NS
Cancer_vs_Healthy,AGT,21.045437580217,2.16730772013386,1,Up
Cancer_vs_Healthy,ARF1,21.869048469079,0.710083361631121,1,Up
Cancer_vs_Healthy,SUCLG1,22.0492476454203,-0.312227507284902,0,NS
Cancer_vs_Healthy,TALDO1,21.7708673686043,0.581518647916557,0,NS
Cancer_vs_Healthy,HSDL2,22.0348960806432,-0.436282616402277,0,NS
Cancer_vs_Healthy,FABP5,21.4808977892108,0.363013327591236,0,NS
Cancer_vs_Healthy,CZIB,21.9683363155854,0.17906915186332,0,NS
Cancer_vs_Healthy,S100A13,21.5889901900498,0.386394425136597,0,NS
Cancer_vs_Healthy,SMPX,21.8738583966435,-0.128018170632501,0,NS
Cancer_vs_Healthy,PCBD2,22.0380980702179,0.0399669679186623,0,NS
Cancer_vs_Healthy,PREP,22.0567339767128,-0.121842997705606,0,NS
Cancer_vs_Healthy,SKP1,21.8014101571186,0.113735112564303,0,NS
Cancer_vs_Healthy,RPL7,21.9488511989059,0.168804363425618,0,NS
Cancer_vs_Healthy,HIBADH,21.8563714659452,-0.105062953687973,0,NS
Cancer_vs_Healthy,EEF1D,21.9859082633378,-0.12357365368654501,0,NS
Cancer_vs_Healthy,VCP,21.8390187370902,0.272018129887822,0,NS
Cancer_vs_Healthy,PNP,20.7738564733371,2.51819034347308,1,Up
Cancer_vs_Healthy,PBXIP1,22.0000556370703,-0.407472041520123,0,NS
Cancer_vs_Healthy,MYOZ1,20.6565771282837,0.40218004275231,0,NS
Cancer_vs_Healthy,CDC42,21.7192971789391,0.23117878014239,0,NS
